  0.163000011444E+02  0.176682137824E+04  0.100000000000E+01  0.117790156205E+06  0.246248139770E-02
  0.163999996185E+02  0.177311527783E+04  0.100000000000E+01  0.118163238359E+06  0.244529873077E-02
  0.165000000000E+02  0.177934147226E+04  0.100000000000E+01  0.118531933923E+06  0.243083800862E-02
  0.166000003815E+02  0.178550070033E+04  0.100000000000E+01  0.118896305109E+06  0.241866321492E-02
  0.167000007629E+02  0.179159377057E+04  0.100000000000E+01  0.119256416642E+06  0.240840193546E-02
  0.168000011444E+02  0.179762154268E+04  0.100000000000E+01  0.119612334870E+06  0.239973697248E-02
  0.168999996185E+02  0.180358491317E+04  0.100000000000E+01  0.119964127088E+06  0.239239887605E-02
  0.170000000000E+02  0.180948480402E+04  0.100000000000E+01  0.120311861025E+06  0.238615934694E-02
  0.171000003815E+02  0.181532215378E+04  0.100000000000E+01  0.120655604451E+06  0.238082544639E-02
  0.172000007629E+02  0.182109791052E+04  0.100000000000E+01  0.120995424875E+06  0.237623453930E-02
  0.173000011444E+02  0.182681302616E+04  0.100000000000E+01  0.121331389310E+06  0.237224989549E-02
  0.173999996185E+02  0.183246845195E+04  0.100000000000E+01  0.121663564086E+06  0.236875687594E-02
  0.175000000000E+02  0.183806513488E+04  0.100000000000E+01  0.121992014713E+06  0.236565963548E-02
  0.176000003815E+02  0.184360401475E+04  0.100000000000E+01  0.122316805766E+06  0.236287827925E-02
  0.177000007629E+02  0.184908602189E+04  0.100000000000E+01  0.122638000802E+06  0.236034641630E-02
  0.178000011444E+02  0.185451207531E+04  0.100000000000E+01  0.122955662296E+06  0.235800905984E-02
  0.178999996185E+02  0.185988308125E+04  0.100000000000E+01  0.123269851596E+06  0.235582082924E-02
  0.180000000000E+02  0.186519993211E+04  0.100000000000E+01  0.123580628886E+06  0.235374441415E-02
  0.181000003815E+02  0.187046350556E+04  0.100000000000E+01  0.123888053167E+06  0.235174926582E-02
  0.182000007629E+02  0.187567466395E+04  0.100000000000E+01  0.124192182245E+06  0.234981048485E-02
  0.183000011444E+02  0.188083425388E+04  0.100000000000E+01  0.124493072727E+06  0.234790787840E-02
  0.183999996185E+02  0.188594310591E+04  0.100000000000E+01  0.124790780020E+06  0.234602516334E-02
  0.185000000000E+02  0.189100203440E+04  0.100000000000E+01  0.125085358341E+06  0.234414929441E-02
  0.186000003815E+02  0.189601183746E+04  0.100000000000E+01  0.125376860727E+06  0.234226989967E-02
  0.187000007629E+02  0.190097329700E+04  0.100000000000E+01  0.125665339051E+06  0.234037880722E-02
  0.188000011444E+02  0.190588717882E+04  0.100000000000E+01  0.125950844038E+06  0.233846964980E-02
  0.188999996185E+02  0.191075423277E+04  0.100000000000E+01  0.126233425285E+06  0.233653753527E-02
  0.190000000000E+02  0.191557519297E+04  0.100000000000E+01  0.126513131282E+06  0.233457877294E-02
  0.191000003815E+02  0.192035077803E+04  0.100000000000E+01  0.126790009436E+06  0.233259064681E-02
  0.192000007629E+02  0.192508169132E+04  0.100000000000E+01  0.127064106092E+06  0.233057122841E-02
  0.193000011444E+02  0.192976862126E+04  0.100000000000E+01  0.127335466559E+06  0.232851922260E-02
  0.193999996185E+02  0.193441224164E+04  0.100000000000E+01  0.127604135132E+06  0.232643384109E-02
  0.195000000000E+02  0.193901321192E+04  0.100000000000E+01  0.127870155121E+06  0.232431469885E-02
